26	5	97	23	27	66
3	47	47	47	11	5
92	12	9	9	18	9
78	64	21	35	3	47
5	93	3	64	22	63
52	80	16	59	52	57
57	41	2	51	10	94
8	74	77	79	33	46
38	78	38	38	40	30
44	70	67	44	44	6
31	74	15	23	67	31
15	15	49	26	15	53
50	66	89	19	19	19
76	33	8	15	79	24
81	91	68	91	16	98
80	63	45	86	45	45
65	32	33	33	33	42
35	76	9	81	97	91
51	85	49	87	16	7
27	27	10	100	2	27
48	8	13	72	85	72
80	35	1	11	76	7
78	48	62	30	55	22
28	89	25	12	11	68
3	3	86	44	3	32
44	21	16	21	52	21
29	50	64	42	14	36
44	35	70	14	96	43
100	17	81	71	45	66
36	68	23	16	29	42
64	8	84	18	19	7
11	14	19	18	66	70
75	69	83	1	39	40
69	38	38	75	85	38
28	80	42	36	92	22
46	37	3	6	41	74
48	48	99	40	58	48
88	100	66	39	35	50
28	4	63	30	32	74
99	45	18	94	31	42
29	33	29	29	95	6
10	49	79	88	27	86
60	23	30	22	39	4
66	62	51	27	76	37
22	46	97	11	74	55
44	66	63	30	57	1
62	60	59	47	53	54
13	6	19	32	4	80
60	50	81	69	48	71
19	84	4	35	95	63
98	35	37	17	57	39
55	91	54	33	69	2
12	71	12	56	12	4
28	28	30	98	28	21
21	67	11	19	64	82
62	98	55	76	4	59
31	5	70	11	88	51
21	18	18	16	7	18
98	82	97	38	42	45
12	2	17	31	63	79
36	79	15	51	41	8
57	19	19	58	19	26
38	38	54	38	39	28
88	3	88	51	81	51
2	2	9	2	52	92
2	78	47	51	50	72
43	73	93	99	43	91
69	25	56	48	7	64
36	85	59	19	12	98
86	16	96	24	48	30
25	77	4	33	33	33
35	63	23	1	1	1
47	42	79	68	21	54
85	13	88	71	44	42
28	62	35	12	51	65
84	3	3	79	3	9
62	24	34	11	81	36
42	29	30	73	86	92
27	4	49	18	44	52
16	67	71	16	98	16
10	84	55	28	46	52
99	36	59	82	65	53
34	83	46	34	34	13
68	93	45	74	45	45
3	31	45	27	38	44
90	94	41	32	20	61
96	19	39	81	51	45
62	23	72	58	87	59
78	29	13	18	19	76
60	82	62	45	13	22
83	84	84	33	85	64
76	2	65	78	47	60
57	15	15	33	15	91
55	7	75	97	39	31
43	43	39	35	52	43
87	33	52	75	33	79
56	71	45	49	33	74
31	31	31	12	71	15
81	84	35	52	1	6
76	3	41	55	54	98
59	78	99	83	19	95
65	60	6	76	73	85
1	49	49	12	77	49
43	91	50	62	61	97
33	50	33	10	31	33
71	50	13	86	13	13
59	44	44	58	63	44
11	10	6	60	15	34
66	9	84	96	93	12
12	4	18	38	6	3
4	2	8	8	8	13
76	22	34	89	38	66
23	8	12	12	12	60
61	5	68	8	94	30
2	76	55	32	34	96
57	40	74	87	78	32
56	49	60	68	70	26
41	66	59	16	25	6
75	16	12	26	85	14
72	29	74	13	14	76
87	30	14	94	96	54
10	90	42	38	21	62
77	26	45	57	26	26
5	5	53	3	60	5
26	13	46	37	84	90
33	35	18	90	98	88
17	92	64	26	54	98
51	9	69	66	73	35
1	14	71	1	8	70
32	32	84	32	98	48
67	32	38	38	98	38
94	54	91	47	47	47
21	33	1	93	97	79
15	15	88	67	16	15
50	16	16	86	16	82
83	98	57	44	58	3
51	93	85	80	31	27
4	96	67	65	68	41
16	35	99	61	35	19
13	13	3	9	39	13
43	64	10	29	16	58
8	92	91	24	68	72
55	81	17	68	51	20
37	37	16	38	37	63
27	27	27	15	96	74
28	53	24	51	58	7
20	34	51	58	72	84
37	79	75	10	10	10
37	14	53	13	1	28
33	97	77	94	41	57
54	25	27	27	27	5
97	6	71	91	82	57
87	53	9	71	62	48
50	66	47	50	14	50
18	2	55	37	41	68
98	92	29	87	100	63
97	48	95	3	43	96
36	26	65	77	92	69
99	4	69	11	36	22
73	58	44	47	79	45
40	33	55	14	25	1
83	23	17	76	47	59
55	35	96	20	16	54
59	60	40	41	74	45
30	52	12	2	10	42
51	39	39	39	41	61
31	49	27	33	83	40
83	44	95	27	29	81
34	33	43	31	33	33
5	34	5	29	5	13
16	14	99	23	100	71
42	7	56	99	49	57
63	44	50	9	35	80
100	16	78	40	22	64
42	97	42	78	94	42
72	81	56	74	20	21
67	95	74	69	7	84
34	16	76	81	94	80
3	8	63	100	10	49
49	79	75	46	9	57
3	33	3	75	3	73
40	32	14	37	23	71
18	63	38	25	61	53
10	40	10	66	10	30
15	81	83	66	65	39
86	31	38	83	53	91
19	14	19	19	98	29
36	41	46	14	71	67
58	38	27	58	67	19
7	69	69	70	40	68
25	96	20	27	87	19
25	25	70	25	77	42
48	16	3	25	49	83
34	97	15	9	65	64
60	48	48	70	62	48
42	41	53	44	28	17
91	67	53	25	74	52
17	93	68	27	46	36
11	67	19	99	98	86
13	17	16	10	13	40
28	70	78	99	25	11
57	15	22	68	95	63
19	92	56	57	12	26
86	85	18	96	49	67
86	53	36	33	1	81
19	48	1	47	96	82
84	43	88	4	3	84
31	43	79	31	31	36
30	30	61	64	36	30
96	93	66	74	3	53
21	88	36	21	21	66
37	83	10	18	1	100
75	23	13	73	67	77
48	78	74	48	88	48
73	100	38	52	75	94
34	80	93	30	87	14
34	91	80	19	7	83
24	84	85	11	76	6
16	39	16	16	25	89
13	59	27	7	86	53
14	81	37	6	22	56
37	72	45	42	65	5
35	5	100	35	35	93
78	91	6	6	6	61
2	26	2	11	2	47
18	100	18	11	38	18
52	58	93	64	11	53
52	99	44	29	46	43
3	3	10	83	3	75
38	26	100	15	60	28
26	26	26	10	48	89
98	98	15	92	12	58
61	77	50	10	99	10
2	2	57	62	63	2
67	82	73	16	48	92
7	59	58	76	50	90
76	85	89	88	7	94
49	40	58	13	52	80
18	89	74	18	80	18
82	3	28	62	83	13
29	19	79	29	34	29
37	77	68	46	21	21
10	97	6	95	85	22
7	34	96	13	70	66
15	61	79	76	39	84
86	48	40	60	100	16
2	95	66	2	2	26
63	57	69	79	16	66
46	92	51	94	77	19
26	50	49	78	40	73
47	64	94	42	42	42
78	24	79	24	24	41
2	2	58	91	22	2
78	99	25	42	81	50
62	44	65	10	72	9
68	37	67	14	6	68
40	74	40	40	79	70
32	8	32	90	48	32
8	26	31	72	39	39
16	16	34	16	28	19
70	20	42	14	78	60
44	21	44	44	22	3
6	36	66	84	62	53
72	77	29	52	56	16
75	31	100	67	98	59
100	98	58	11	79	55
14	82	53	1	19	25
14	34	62	70	25	79
2	36	28	28	28	55
26	24	56	36	5	26
4	25	73	56	87	2
45	20	78	36	70	23
2	97	5	14	94	50
10	35	75	38	50	86
38	91	84	59	86	13
98	41	60	61	25	34
25	8	25	87	25	6
11	26	22	16	95	42
64	53	14	51	27	78
1	11	83	64	55	62
85	12	97	37	53	32
71	90	2	2	11	2
46	37	72	39	86	75
15	90	62	19	15	15
30	30	9	10	98	30
71	34	54	16	71	27
28	16	17	28	33	28
53	26	56	1	26	43
58	10	16	5	65	52
45	6	99	29	72	41
65	89	19	69	19	19
52	72	9	73	19	73
87	56	92	13	26	100
40	40	40	22	100	30
50	28	26	98	1	62
34	34	34	14	99	74
75	60	51	27	30	47
17	72	61	17	67	17
82	29	90	75	23	35
27	86	23	27	27	79
4	48	38	98	51	76
44	95	6	65	2	67
66	28	19	10	80	27
100	56	32	32	99	32
41	48	25	41	16	41
88	79	99	98	37	69
60	96	55	8	54	47
35	33	7	71	40	17
44	70	73	71	50	51
87	97	10	94	7	59
22	36	36	6	27	36
54	87	66	84	82	25
78	11	11	11	2	69
72	10	62	86	67	11
77	95	87	92	67	51
52	44	72	62	77	3
29	56	4	50	50	50
7	2	8	20	18	25
64	79	92	66	8	89
34	32	7	98	89	30
21	16	10	30	2	75
55	57	64	28	7	61
39	62	83	56	18	68
49	96	49	78	71	49
9	23	64	37	41	68
3	3	25	17	59	91
16	18	18	21	18	68
90	63	25	25	25	16
42	21	62	83	75	13
93	74	88	93	41	22
53	85	100	47	86	26
70	1	91	25	44	6
26	6	72	65	78	34
46	53	38	28	10	14
41	61	9	9	9	73
28	86	28	96	28	52
1	27	37	72	51	19
87	74	40	98	71	96
92	64	6	76	77	81
33	33	33	48	66	92
23	34	58	63	23	23
75	9	35	18	21	35
51	61	57	74	71	67
21	88	53	35	3	88
8	8	47	81	8	17
8	74	19	15	93	93
1	85	16	45	18	24
11	29	33	21	6	97
36	41	81	91	57	15
58	77	48	69	48	48
32	36	67	2	58	10
72	70	48	10	25	55
19	68	44	53	48	94
58	76	25	95	56	50
41	4	50	41	41	32
9	9	41	9	86	42
97	61	66	51	80	32
29	44	1	14	37	17
19	79	57	92	64	49
28	91	24	100	12	42
99	77	36	90	63	62
7	7	90	7	68	76
79	46	51	98	91	64
63	20	72	85	39	37
48	68	48	95	48	99
3	3	49	19	56	68
26	62	23	26	26	69
80	56	56	91	48	39
91	4	53	90	29	87
48	6	48	90	48	76
45	54	7	31	13	73
22	96	38	49	38	21
76	32	31	89	85	15
57	41	74	79	53	37
58	15	15	45	15	43
27	53	58	60	3	44
58	86	56	22	21	70
54	96	11	11	11	24
32	90	46	46	46	3
22	22	22	31	83	36
9	9	12	75	90	9
14	86	64	14	91	14
18	42	2	47	47	47
2	23	2	8	33	2
68	11	26	11	82	11
88	3	8	29	84	67
1	65	29	84	94	8
30	25	30	30	19	51
36	39	41	12	36	36
86	34	69	48	68	86
26	69	60	92	43	65
76	8	37	79	89	30
47	18	15	71	3	10
11	23	98	11	11	52
21	46	84	39	78	76
16	16	50	16	48	62
6	49	15	100	26	11
33	44	45	36	27	27
65	10	89	92	60	6
10	90	90	34	89	90
38	82	64	9	75	29
50	22	70	64	37	54
53	15	78	54	63	31
71	3	7	40	40	40
85	96	96	41	59	43
32	28	65	28	28	40
57	8	67	6	67	95
74	5	22	30	30	30
85	35	77	78	24	36
46	93	26	8	8	8
58	66	41	40	15	13
5	5	5	44	14	66
71	87	70	8	68	99
86	58	99	77	57	53
36	44	1	92	13	45
57	29	65	69	38	6
29	67	50	13	76	24
75	47	10	47	47	61
92	95	61	85	22	7
11	11	29	11	57	56
3	57	88	85	99	5
43	11	9	51	43	43
91	39	39	39	77	98
51	54	72	49	81	75
88	78	99	20	22	45
28	69	71	11	74	38
3	17	3	3	4	35
50	3	80	5	78	79
47	94	6	85	29	97
20	70	91	28	6	55
16	59	34	24	88	67
94	89	19	8	33	73
53	97	34	77	98	20
68	96	26	96	64	55
88	19	4	45	47	2
10	4	76	68	15	24
65	95	30	2	23	28
83	26	22	75	26	26
91	92	98	49	98	43
35	15	16	70	71	80
42	60	36	62	7	44
65	54	31	28	18	57
59	82	11	92	6	11
32	26	28	34	24	26
84	58	83	87	67	71
33	50	37	33	33	4
10	45	72	10	33	10
87	62	38	38	45	38
89	61	99	52	39	70
17	80	58	39	45	52
24	74	90	38	62	8
13	70	13	82	73	13
36	30	31	27	61	57
4	71	50	79	84	20
17	17	17	59	81	8
27	62	41	100	76	95
7	7	45	7	43	64
56	32	85	12	41	93
63	48	48	48	83	53
19	89	60	47	90	36
14	49	86	16	1	2
34	80	34	76	34	25
76	82	95	76	76	58
75	59	3	20	51	20
81	81	60	48	31	7
87	71	4	77	77	50
28	5	61	72	28	36
96	40	1	14	85	9
50	92	79	24	10	70
21	20	56	8	94	3
28	89	34	12	26	81
13	65	13	90	80	13
1	1	1	28	36	69
24	57	5	88	57	25
51	54	10	65	10	10
59	35	85	29	8	62
33	83	17	33	34	33
6	51	6	6	56	52
36	89	39	7	100	53
100	60	38	99	26	68
75	57	22	25	64	60
21	18	76	5	34	20
77	9	32	9	93	9
45	5	80	5	25	5
42	53	25	40	5	84
22	27	71	86	66	86
8	76	65	95	31	23
19	82	47	47	47	59
73	98	12	71	82	12
22	60	82	57	4	19
27	49	49	70	14	49
41	62	76	24	40	7
98	71	24	68	99	3
62	27	90	53	94	59
23	23	14	38	2	23
100	38	38	51	38	33
77	14	53	76	89	15
21	7	68	68	90	24
15	22	22	22	88	29
58	90	71	21	10	47
38	65	38	29	38	5
48	9	78	48	99	48
74	30	32	32	43	32
91	88	8	93	20	57
17	73	47	47	11	47
28	87	28	28	62	99
40	40	24	49	40	20
67	24	99	97	95	49
16	57	63	92	3	11
22	13	22	84	28	22
8	72	70	32	84	30
7	7	20	38	7	69
37	89	31	53	31	31
32	80	90	32	96	32
97	39	39	63	60	39
1	71	28	72	1	1
38	32	68	1	98	13
14	89	96	56	10	9
1	28	66	4	50	69
99	9	48	78	9	9
66	19	17	2	78	89
22	98	97	70	63	4
39	5	76	28	28	28
96	25	16	23	16	16
67	41	42	21	18	88
25	42	42	83	42	87
73	49	31	91	31	10
82	11	64	89	6	46
88	98	49	59	95	21
75	35	35	25	1	35
34	9	93	75	65	42
88	49	62	28	92	71
29	70	30	56	49	85
36	74	81	33	34	19
2	28	50	50	50	11
20	34	20	20	1	67
83	72	67	31	32	93
93	96	57	70	72	29
45	24	22	96	22	22
30	70	91	86	7	77
5	48	23	87	77	14
37	69	26	12	71	63
99	37	100	23	25	38
19	48	100	96	26	46
89	50	50	50	75	72
9	62	9	9	91	21
92	19	33	67	96	19
16	17	17	52	17	91
24	8	24	20	37	24
18	37	29	74	29	29
50	55	70	45	50	50
32	51	16	62	32	32
14	12	29	21	3	51
61	57	59	25	14	79
3	20	42	83	56	56
79	87	12	90	41	57
5	39	96	31	2	11
77	14	39	21	70	80
37	42	94	21	76	36
95	64	14	71	89	30
60	4	82	28	37	60
8	88	11	70	44	58
85	34	37	51	36	37
1	44	67	1	1	45
86	43	45	89	58	5
57	67	35	36	61	23
35	72	62	9	44	26
98	83	73	74	64	48
66	91	14	38	4	63
53	33	3	3	3	42
27	27	96	87	51	27
77	50	90	94	14	94
73	9	95	83	68	29
26	55	81	46	61	77
51	80	15	15	26	15
73	39	53	47	64	37
92	99	84	96	82	43
46	68	48	24	46	46
44	82	48	37	43	11
72	10	96	31	13	19
4	57	98	72	6	22
33	44	25	72	44	44
91	30	41	48	30	10
20	29	27	75	82	81
62	37	6	93	74	36
89	43	17	42	42	42
99	77	14	35	99	85
21	3	35	21	21	20
39	76	67	68	64	35
86	3	37	37	37	40
38	51	38	31	23	38
66	63	71	81	86	96
3	13	9	53	38	12
11	44	3	71	91	93
4	2	10	98	91	43
70	86	17	74	86	31
58	15	61	15	15	48
3	3	43	50	89	19
89	60	38	74	80	19
14	67	36	73	93	84
12	76	15	36	23	43
96	74	66	4	30	82
82	30	68	81	70	44
45	45	99	45	71	62
86	28	22	86	98	8
74	77	3	33	74	85
5	22	22	2	70	22
19	4	73	10	16	79
50	6	33	58	82	94
64	63	23	83	6	100
48	60	21	19	74	48
19	12	19	85	35	19
22	27	15	93	79	24
97	68	81	12	4	13
69	11	42	17	8	32
8	84	65	74	66	25
79	54	34	40	7	20
31	4	5	28	45	21
50	55	82	16	23	96
74	80	31	88	27	71
31	31	3	27	91	31
14	24	37	27	68	28
83	48	67	46	34	44
78	14	94	69	65	25
49	8	85	62	8	8
19	73	29	53	3	22
1	79	93	42	1	1
61	17	39	92	76	83
18	53	5	35	27	11
20	83	55	89	9	20
57	4	14	68	3	90
56	69	14	10	88	31
26	49	46	69	14	37
32	59	29	35	98	40
100	84	37	65	78	5
18	80	14	63	76	36
53	39	42	63	30	75
12	12	12	42	28	34
76	19	83	24	47	63
94	11	69	83	28	9
65	13	13	13	29	19
85	77	73	77	58	46
50	58	75	79	68	88
21	48	94	60	22	39
15	19	19	19	44	76
62	14	51	63	48	100
26	7	14	11	100	37
54	94	92	70	10	54
23	92	6	27	11	4
44	71	16	18	93	16
74	72	97	47	42	98
72	8	28	8	8	92
42	94	55	6	14	39
94	71	58	50	26	23
33	99	90	44	12	23
84	9	72	39	9	9
6	18	49	75	59	15
73	53	47	52	66	71
64	58	79	20	7	8
64	38	2	99	7	33
3	15	26	26	26	84
28	4	30	39	35	85
41	17	79	12	21	92
81	31	18	51	88	51
29	96	42	85	35	41
46	71	35	46	46	37
20	73	6	26	65	8
75	19	41	64	84	36
46	34	18	84	65	70
3	84	60	22	19	43
27	63	83	57	33	50
20	63	26	48	11	34
99	79	2	51	86	31
40	18	1	86	64	11
30	9	30	14	30	36
10	68	7	30	98	25
51	74	62	47	59	30
27	86	89	80	10	75
98	67	37	97	37	46
20	63	99	69	60	79
23	93	20	61	48	91
27	83	50	50	50	74
54	22	67	22	22	78
11	82	57	22	23	84
12	13	16	81	81	34
95	64	2	2	63	2
54	50	74	51	43	20
63	74	13	47	10	46
25	11	87	86	21	92
55	59	21	25	48	10
99	25	32	40	87	28
48	92	23	99	4	56
15	78	62	85	48	31
72	22	51	45	44	14
53	86	24	95	62	27
93	23	51	98	84	59
76	29	43	71	29	29
29	87	40	40	66	40
99	63	37	37	100	37
18	20	3	50	56	29
97	30	60	87	38	72
97	36	24	100	100	46
5	100	77	5	42	5
15	45	94	85	78	52
5	37	21	45	73	71
61	48	97	6	53	55
22	14	28	93	38	39
80	54	82	49	99	52
63	97	65	48	27	24
69	50	46	91	25	62
71	22	29	30	9	37
88	93	5	80	10	19
82	8	37	37	87	37
4	94	50	50	50	23
14	35	86	69	40	72
54	75	15	64	66	85
26	60	87	26	26	76
1	92	85	76	79	47
37	6	6	1	6	32
73	88	59	43	64	77
41	41	21	90	13	41
75	47	79	97	18	34
1	11	11	11	59	54
2	90	37	24	57	45
49	14	14	67	14	27
98	84	24	59	96	89
23	63	86	2	81	13
25	25	68	54	25	50
6	3	35	4	35	77
25	95	12	45	76	25
17	100	40	90	6	4
7	14	45	47	81	15
14	48	52	26	11	51
98	94	67	89	85	87
39	89	71	99	36	99
100	13	96	50	13	13
91	9	65	40	44	100
84	55	93	30	3	64
96	91	72	89	90	75
9	48	10	2	56	49
60	24	45	18	81	89
60	60	77	43	76	17
45	43	64	90	68	17
70	30	82	35	91	5
99	28	22	66	60	61
67	92	78	7	88	49
40	63	13	31	59	26
19	7	27	61	26	88
83	64	19	73	94	36
7	42	69	4	96	27
89	35	9	35	35	91
34	11	81	6	60	33
26	26	75	26	57	79
3	6	78	3	3	84
31	17	31	48	31	28
43	9	32	96	40	92
71	57	69	84	71	62
13	90	2	63	96	13
45	96	25	76	25	25
2	93	97	76	68	27
11	100	70	100	32	34
74	87	19	26	24	83
29	42	29	79	32	29
86	84	58	8	5	32
71	30	7	3	35	44
68	20	19	95	19	19
77	67	66	24	20	49
86	88	11	26	38	31
52	90	3	16	75	71
22	21	81	65	37	39
33	18	42	63	62	71
27	46	83	4	19	31
1	48	92	4	80	25
46	45	46	49	64	46
17	4	70	90	94	63
23	81	76	55	87	53
90	58	62	51	86	60
38	73	19	54	96	90
79	54	52	3	18	32
22	80	77	21	10	83
62	21	49	32	10	94
5	29	48	78	84	23
79	55	1	1	1	17
45	74	33	45	45	5
60	24	47	5	11	83
50	69	31	87	31	31
19	76	40	67	14	96
71	38	60	13	14	78
63	72	89	7	17	48
7	86	66	43	54	53
65	81	14	20	14	14
44	54	95	61	86	63
30	30	93	37	46	30
77	17	77	24	69	62
6	12	53	55	41	53
51	28	25	75	99	71
61	54	63	19	82	17
24	48	48	73	48	86
30	62	67	100	13	95
6	96	97	100	13	88
41	69	57	37	87	8
68	59	25	19	39	15
54	4	99	88	81	79
64	82	99	17	65	59
9	7	56	7	59	7
91	90	64	89	92	59
10	59	75	67	19	12
97	90	92	82	42	86
14	58	32	89	81	45
13	7	13	35	67	47
34	80	70	99	80	68
8	8	8	95	98	12
19	19	38	19	48	3
76	74	2	47	2	2
24	14	22	14	94	14
53	32	32	32	95	54
38	38	32	67	38	94
24	19	97	40	42	77
65	61	57	50	69	87
63	5	5	5	53	43
78	61	32	52	74	60
79	70	22	46	65	19
89	95	40	3	14	31
29	16	29	29	86	30
11	5	98	21	91	52
18	51	43	45	76	1
24	61	45	18	69	52
40	40	40	90	58	48
10	72	45	60	78	49
81	46	39	70	40	43
34	12	65	73	82	51
20	50	61	78	36	97
25	65	72	46	75	83
40	3	26	67	28	19
83	48	98	58	89	31
33	57	51	22	85	92
53	53	82	66	92	75
94	3	29	3	79	3
3	33	70	3	94	3
34	64	27	87	16	20
4	83	4	42	55	4
12	9	58	99	23	23
17	73	54	17	97	89
62	32	22	90	98	50
64	39	26	24	76	56
2	98	34	76	77	17
35	42	70	35	88	35
95	88	2	83	84	21
30	33	56	16	67	11
60	21	30	80	91	4
99	26	10	10	10	96
20	49	40	95	10	2
18	18	23	27	61	36
30	98	7	99	16	26
28	28	99	8	24	28
23	68	9	89	68	86
31	31	86	56	31	95
61	33	13	13	21	59
44	47	4	34	44	85
22	18	22	22	19	70
26	64	1	26	19	26
68	35	93	35	16	35
85	96	21	85	94	80
81	26	32	9	100	6
99	22	16	61	100	76
42	42	42	78	54	46
45	90	100	67	1	8
45	60	30	100	45	45
8	95	64	91	45	48
11	11	43	11	18	54
28	6	35	22	46	36
21	43	21	18	63	21
7	45	39	9	48	28
44	92	8	44	38	5
70	5	71	39	23	28
82	22	36	22	22	57
8	75	50	18	41	72
91	76	32	32	53	32
33	43	58	40	19	46
27	13	74	31	29	41
29	80	39	26	99	95
96	35	10	18	99	54
60	70	97	59	70	34
76	85	73	16	97	89
36	70	87	2	27	37
31	33	73	46	19	18
61	15	1	37	83	50
11	64	9	10	13	56
69	19	28	10	68	31
10	10	83	10	13	70
63	43	80	87	99	46
21	13	97	89	78	50
72	15	36	36	31	36
32	45	45	9	45	76
62	80	79	71	19	95
26	26	77	31	27	26
35	64	50	62	95	98
19	51	69	62	21	67
99	13	25	58	34	70
16	2	33	70	99	5
74	13	26	75	44	68
50	78	55	39	34	8
100	77	29	50	90	89
15	16	38	23	49	100
32	51	83	89	63	95
100	35	50	48	55	7
15	11	51	55	52	18
27	8	66	42	73	6
53	65	54	23	70	42
26	88	26	7	26	78
77	15	39	79	67	89
50	50	48	50	74	42
51	57	47	52	47	92
100	24	61	20	69	24
85	7	24	38	24	24
12	32	79	25	60	47
31	29	31	51	31	88
32	38	95	16	69	38
94	56	67	6	11	40
53	68	37	37	37	24
5	5	2	61	5	6
41	48	68	33	28	38
99	93	47	80	84	25
24	55	32	30	50	59
53	71	80	85	79	5
75	60	14	66	14	14
37	96	70	55	19	36
45	28	19	47	3	89
7	2	19	73	96	78
45	28	60	6	41	54
15	71	69	81	63	86
16	16	89	35	97	16
94	42	92	29	63	51
85	44	67	96	3	38
25	57	85	47	47	47
12	32	9	32	52	31
92	43	68	66	45	89
27	72	55	75	67	5
68	58	29	4	92	56
72	51	18	8	91	69
8	96	28	3	65	8
20	14	32	51	90	31
46	68	6	91	19	16
88	52	15	39	27	36
96	41	54	81	50	47
97	20	3	22	3	3
45	50	99	50	91	31
21	21	84	89	1	43
80	42	67	70	75	19
17	57	83	83	75	23
22	22	22	83	62	27
36	64	43	23	88	94
1	57	72	95	1	1
43	17	32	89	97	76
75	4	97	5	21	81
40	31	31	58	48	31
39	39	30	37	29	39
76	8	69	53	8	8
50	5	70	5	5	68
42	61	50	92	29	95
25	28	68	33	49	50
1	74	49	1	1	65
5	13	79	28	5	22
27	60	16	53	79	59
13	49	10	12	78	51
12	58	17	67	62	70
50	38	21	31	35	78
60	28	15	26	27	71
66	93	29	98	84	39
58	65	55	15	25	88
81	90	66	55	75	83
12	35	69	31	10	93
85	57	69	17	27	96
44	86	96	53	18	44
59	73	13	69	54	9
4	100	50	94	47	56
99	59	29	34	34	34
43	81	96	5	96	70
17	8	13	22	14	50
5	29	97	34	16	3
93	85	60	34	85	26
38	96	46	11	39	53
14	81	14	73	14	15
78	28	28	60	21	28
12	33	98	67	90	100
84	51	64	100	36	96
58	75	34	100	94	53
72	74	100	51	72	89
29	29	64	99	29	62
85	26	56	33	92	16
22	53	76	30	12	8
94	60	65	31	25	18
36	88	26	21	40	24
84	84	42	41	80	15
100	33	33	33	63	1
44	2	52	34	87	60
92	97	50	50	50	98
89	29	88	58	26	10
29	2	96	10	92	32
35	74	42	42	42	80
11	49	32	37	11	11
36	74	3	37	25	51
86	55	76	9	83	21
75	30	30	30	93	48
75	21	90	99	53	18
31	29	74	63	7	78
5	17	5	98	58	59
69	15	16	76	53	44
25	26	32	25	30	25
83	8	24	42	69	56
93	81	7	19	57	53
89	22	5	18	51	76
45	10	86	78	53	73
94	34	33	76	67	62
16	40	2	45	13	23
5	54	49	64	53	50
59	10	39	33	50	2
21	58	44	21	21	53
38	47	82	38	38	25
51	92	22	91	31	94
42	4	4	59	47	4
35	54	6	97	46	7
57	44	29	29	38	29
11	5	76	28	13	8
26	31	30	95	81	18
36	36	98	9	36	30
65	29	43	43	95	43
37	77	79	15	26	29
5	11	53	80	81	59
15	46	58	72	54	81
57	40	45	29	4	94
90	45	5	78	62	28
24	15	56	65	15	35
15	13	87	1	14	78
40	52	40	40	12	55
76	33	33	21	33	98
36	82	74	83	66	26
9	9	2	63	11	34
92	38	38	55	96	38
29	7	29	94	53	27
4	98	65	90	3	47
1	35	69	87	83	28
78	80	43	71	89	78
41	41	45	2	41	88
41	3	93	41	95	41
84	83	31	34	31	31
67	53	51	64	87	34
29	32	32	32	37	31
29	48	71	21	17	26
20	62	63	83	54	1
7	7	7	36	55	99
44	57	52	32	40	29
71	4	70	78	91	97
42	4	4	4	99	88
49	7	4	7	86	7
56	11	64	68	42	45
43	44	54	36	90	13
62	34	24	73	46	39
90	31	31	31	19	94
35	81	91	72	38	71
38	67	27	12	19	2
87	49	86	32	62	84
6	100	21	21	21	73
46	46	12	46	77	56
16	16	55	16	39	27
57	66	61	49	45	89
26	50	89	83	33	60
10	75	30	18	55	61
30	38	41	53	23	69
82	67	86	50	50	50
60	76	13	77	27	95
13	59	46	2	47	66
9	95	73	18	76	28
14	59	65	12	81	61
91	28	27	34	24	3
29	16	9	52	64	23
80	20	52	42	45	80
60	32	83	43	4	48
31	4	64	19	23	18
54	28	45	28	3	28
48	2	56	2	25	2
38	38	52	22	38	13
24	46	29	35	33	8
18	4	11	53	22	78
50	2	2	2	36	47
52	13	69	99	11	38
32	32	10	52	99	36
1	35	1	11	83	1
71	38	79	35	90	86
90	45	39	2	50	74
57	12	37	12	12	50
55	44	37	10	9	68
19	96	32	60	63	47
10	83	77	79	82	19
30	48	48	100	47	48
47	8	19	80	6	23
63	55	51	49	94	38
54	85	8	34	85	95
49	31	26	43	18	98
14	14	14	47	15	28
31	47	47	6	47	92
16	1	1	69	9	1
90	88	30	49	81	62
21	2	98	2	2	82
57	96	30	1	11	60
70	41	18	12	12	12
25	42	42	30	42	96
71	49	28	64	78	80
70	9	49	13	51	25
57	73	6	21	21	21
59	16	79	3	24	73
68	49	42	3	29	89
27	62	95	25	68	96
28	87	28	73	97	38
46	31	46	22	98	46
3	12	8	85	34	22
78	25	39	32	16	41
30	51	6	45	56	10
82	72	1	6	22	20
31	65	58	84	64	28
70	80	18	64	10	88
67	81	71	8	8	8
47	68	10	63	6	41
56	65	73	17	44	99
96	28	14	97	28	69
8	79	94	96	25	73
74	66	55	2	32	75
46	3	52	46	77	70
88	57	58	5	5	5
28	99	88	18	7	23
22	25	72	84	82	22
81	47	65	79	77	50
7	40	78	40	5	40
30	93	78	9	32	71
55	46	46	54	81	46
60	97	60	41	27	20
4	31	70	35	24	22
87	75	52	58	83	31
34	96	27	44	19	49
51	85	79	88	34	67
26	27	9	69	6	8
9	9	9	22	84	41
71	77	65	35	69	72
18	63	27	83	5	96
59	30	100	81	85	10
61	13	93	81	30	75
27	34	61	27	64	27
58	89	99	16	21	59
41	7	41	55	79	53
97	25	23	87	27	3
44	44	28	79	44	41
5	21	53	5	5	28
71	88	68	93	80	7
5	5	32	39	59	5
3	34	68	37	53	41
17	49	41	7	93	85
86	20	51	20	20	4
45	47	81	45	30	45
100	21	94	50	74	21
28	81	20	28	63	28
23	14	44	14	14	7
53	37	38	8	96	69
39	58	50	1	100	73
70	72	67	98	1	98
16	88	59	29	79	47
90	91	89	100	41	64
